nroDireccion,cutoff,n_meses_pre_cutoff,n_meses_post_cutoff,primer_mes,ultimo_mes_pre,primer_mes_post,total_facturado_pre,total_pagado_pre,total_pendiente_pre,ratio_pago_pre,ratio_pago_post,pct_pendiente_post,cumple_pago_heur,split,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31
2005,2025-01,6,1,2018-01,2024-04,2025-04,658.0,658.0,0.0,1.0,1.0,0.0,1,test,0.51847523,-0.37462488,0.08714143,0.14207493,0.32741764,-0.09072825,-0.30186874,-0.29861268,-0.2138842,0.36557338,-0.5999956,0.43146986,-0.11779947,0.21862917,0.8188975,0.46760583,-0.13132104,0.05298907,-0.4021112,-0.11978348,-0.47826117,-0.7691985,-0.46320343,-0.24547052,0.62963927,0.46250796,-0.16754346,-0.4214998,0.032499705,0.11352668,-0.3271295,0.3160721
2012,2025-01,16,2,2018-01,2024-10,2025-05,3109.4,3109.4,0.0,1.0,1.0,0.0,1,train,0.2818443,-0.22031245,0.050044052,0.07249342,0.12353613,-0.03517322,-0.067779,-0.20134589,0.038512483,0.28195956,-0.31152067,0.2206817,-0.0136638135,-0.029280137,0.37500513,0.25415537,-0.06737458,-0.015616152,0.0754824,-0.23781905,-0.2141939,-0.22783794,-0.22813417,-0.0449031,0.28839138,0.3364335,-0.15647382,-0.21466751,0.021935418,0.023240857,-0.11612492,0.18452117
2027,2025-01,9,1,2018-01,2021-11,2025-10,519.99,519.99,0.0,1.0,1.0,0.0,1,train,0.44697332,-0.26053306,0.09022283,0.13889761,0.27194428,-0.027050339,-0.28690538,-0.23698536,-0.17982596,0.33031368,-0.5471338,0.38521627,-0.064717315,0.19311553,0.68002105,0.38273317,-0.06352899,0.012894195,-0.30295682,-0.1684033,-0.34951502,-0.63811463,-0.4193285,-0.19317693,0.5089679,0.4056737,-0.15052709,-0.32819557,0.04842843,0.08748246,-0.26690823,0.28685933
2038,2025-01,70,7,2018-01,2024-11,2025-01,28556.68,26106.670000000002,2450.01,0.9740366177288858,1.0,0.0,1,test,-0.5178512,0.63740987,0.40423375,0.40074125,-0.6846368,0.19220735,0.5299968,0.67826414,0.8656661,-0.4611296,0.24403028,-0.7992441,0.36741287,-0.7759438,-0.74247,-0.46583417,-0.36054704,-0.1732568,0.81339025,-0.41472548,0.80729944,0.8752911,-0.12460454,0.6022902,-1.1190355,-0.48207256,0.35725617,0.6862247,-0.12603235,-0.6769397,0.927198,0.039828565
2043,2025-01,15,1,2018-01,2024-09,2025-09,919.6300000000001,919.6300000000001,0.0,1.0,1.0,0.0,1,train,0.29236013,-0.07538649,0.10351954,0.094512396,0.11739165,0.06188927,-0.17349897,-0.11721077,-0.025279492,0.26720387,-0.36447757,0.24240558,0.020208016,0.074936725,0.33187592,0.22836436,0.005034156,-0.041497864,-0.0010714456,-0.23434007,-0.12620336,-0.270262,-0.28721565,-0.054764904,0.23137066,0.2657051,-0.15510789,-0.16108379,0.04189688,0.035961546,-0.1018906,0.18831569
2055,2025-01,4,2,2018-01,2022-09,2025-03,1199.0,1199.0,0.0,1.0,1.0,0.0,1,test,0.5386426,-0.4383974,0.088534676,0.12512675,0.30601895,-0.1062516,-0.31809676,-0.3264278,-0.19550684,0.41879076,-0.63029015,0.42626646,-0.13938564,0.2745404,0.9005252,0.5322074,-0.18523651,0.057363886,-0.4194658,-0.06137573,-0.5362838,-0.86345345,-0.52311695,-0.29171425,0.7110683,0.46660563,-0.16927916,-0.5378308,-0.02358507,0.14670157,-0.38231966,0.3721846
2066,2025-01,8,1,2018-01,2022-12,2025-11,2225.0,1866.0,359.0,0.9546258847320526,1.0,0.0,1,train,0.30312896,-0.66162926,-0.057074018,0.3929978,0.41972303,-0.19993787,-0.07495831,-0.36864233,-0.034660555,0.1357312,-0.69283086,0.30918834,0.101858646,0.049377345,0.93675625,0.4657466,-0.28735727,0.030070651,-0.3173069,-0.40144664,-0.65040857,-0.93883544,-0.48890758,-0.14421052,0.628378,0.6367165,0.038810074,-0.3851531,-0.0008248724,-0.089711174,-0.4656223,0.42310402
2108,2025-01,45,6,2018-02,2024-11,2025-01,3190.44,3110.94,79.5,0.9777777777777777,1.0,0.0,1,train,-0.121983916,0.4182081,0.30850255,0.15349649,-0.28796893,0.2867878,0.21840811,0.26483232,0.41403815,-0.07296662,0.046374172,-0.2381117,0.2042805,-0.32328343,-0.41660202,-0.17513625,-0.06703051,-0.0965832,0.5358703,-0.29345077,0.35047835,0.49847144,-0.03217168,0.32698742,-0.58322453,-0.13307138,0.03692042,0.35229158,0.0351444,-0.24703279,0.44388264,-0.06415073
2184,2025-01,18,1,2018-04,2024-08,2025-09,1737.3200000000002,1701.3200000000002,36.0,0.929865616082625,1.0,0.0,1,train,0.1968072,-0.020637188,0.0898081,0.17742994,0.09224485,0.06959145,-0.15653364,-0.036441058,0.009081714,0.11783152,-0.4114083,0.18912365,0.067247346,0.029405503,0.3725001,0.20352931,-0.038074054,-0.059588276,-0.06416674,-0.28257623,-0.08473755,-0.3550543,-0.30212402,-0.032523204,0.14461848,0.2920336,-0.023672014,-0.089615464,0.05410417,-0.03849098,-0.07708393,0.2230899
2202,2025-01,4,2,2018-04,2021-04,2026-01,233.0,233.0,0.0,1.0,1.0,0.0,1,train,0.56459093,-0.39414886,0.100980625,0.15129586,0.3658558,-0.11540885,-0.3403175,-0.2998953,-0.26602888,0.37283432,-0.6479931,0.46457943,-0.14708582,0.263636,0.87500155,0.5021065,-0.14764184,0.07320912,-0.4994301,-0.080866754,-0.5216497,-0.85580695,-0.50374365,-0.27902043,0.6760956,0.4743911,-0.1808667,-0.4513886,0.024603251,0.13067746,-0.3518226,0.3274444
2230,2025-01,14,2,2018-05,2024-09,2025-10,2902.01,2902.01,0.0,1.0,1.0,0.0,1,train,0.31472313,-0.1532858,0.07532874,0.09754116,0.12618157,0.02964545,-0.16478921,-0.1606704,-0.033978462,0.28128055,-0.39874297,0.26378492,0.0010319799,0.0829592,0.43117338,0.2671001,-0.04243224,-0.03049945,-0.043849327,-0.21980552,-0.1866168,-0.33997646,-0.31339282,-0.085988864,0.29653436,0.30013287,-0.12876488,-0.22224884,0.022663612,0.051091425,-0.16965778,0.22935754
2231,2025-01,4,5,2018-05,2024-12,2025-01,337.0,337.0,0.0,1.0,1.0,0.0,1,train,0.5629191,-0.44625822,0.08603546,0.13367942,0.36950725,-0.13584216,-0.29605183,-0.3331781,-0.23821539,0.38535172,-0.614059,0.46192878,-0.16402853,0.21954718,0.87885904,0.5151051,-0.16614527,0.08610961,-0.4547779,-0.0837637,-0.5711816,-0.818529,-0.47459465,-0.2704826,0.6997354,0.49510393,-0.19693333,-0.46699822,0.019399911,0.13410679,-0.35132486,0.31329957
2283,2025-01,4,2,2018-06,2022-01,2025-08,179.2,179.2,0.0,1.0,1.0,0.0,1,train,0.55827385,-0.36855617,0.10567411,0.16489375,0.36264464,-0.10078202,-0.35096923,-0.28251716,-0.27427825,0.35827348,-0.6608761,0.46680757,-0.13621822,0.2811976,0.8732358,0.4963206,-0.1403143,0.065938205,-0.50702345,-0.08549372,-0.4996776,-0.8710535,-0.5184069,-0.27451092,0.6625737,0.46541175,-0.16400845,-0.44330415,0.032369044,0.12868741,-0.3543352,0.33554912
2292,2025-01,4,2,2018-06,2021-11,2026-01,873.25,720.75,152.5,0.9123563218390804,1.0,0.0,1,train,0.42730308,-0.25859773,0.09877895,0.3440149,0.38890558,-0.058613513,-0.45100874,-0.1345362,-0.30507642,0.1319078,-0.8186612,0.39717007,0.009496227,0.37811968,0.9422145,0.4273806,-0.14238337,0.0026454665,-0.707724,-0.16498049,-0.37281072,-1.0983176,-0.69016147,-0.29739907,0.5562493,0.4666624,0.050722715,-0.35160622,0.031238358,0.015752308,-0.4385805,0.46174645
2304,2025-01,6,1,2018-06,2023-08,2025-02,114.4,114.4,0.0,1.0,1.0,0.0,1,train,0.5196682,-0.3890347,0.08253317,0.13761877,0.343309,-0.09897588,-0.27425748,-0.3097244,-0.21594277,0.35797134,-0.57786196,0.4383554,-0.13082287,0.18595771,0.8071463,0.46333873,-0.1290233,0.06767942,-0.39354098,-0.12716313,-0.5029297,-0.74070066,-0.4364524,-0.23334971,0.6305088,0.47654927,-0.17917372,-0.40528065,0.0415915,0.11186024,-0.31537107,0.2957821
2310,2025-01,16,2,2018-07,2024-09,2025-05,2410.8,2410.8,0.0,1.0,1.0,0.0,1,train,0.29482004,0.06563778,0.1469492,0.10030539,0.04703543,0.12027624,-0.314848,-0.00514815,-0.036985092,0.29752472,-0.42214143,0.193607,0.08754876,0.22410601,0.2798038,0.2080627,0.027932592,-0.11565516,-0.038803782,-0.1869975,0.029989038,-0.31624672,-0.41685522,-0.10806074,0.1706777,0.12204004,-0.1556662,-0.18228342,0.0055447463,0.04095336,-0.08743956,0.2450799
2327,2025-01,7,8,2018-07,2024-02,2025-01,2284.16,2284.16,0.0,1.0,0.9375,0.0625,0,test,0.4701019,-0.22806701,0.1154,0.19280313,0.2167423,-0.01035082,-0.44020393,-0.20077604,-0.192034,0.3732635,-0.7148384,0.3655524,-0.029481702,0.3813098,0.81975603,0.44530323,-0.12170707,-0.06330056,-0.41405916,-0.09732373,-0.29937366,-0.8873447,-0.5986559,-0.2845831,0.5441131,0.36861905,-0.09458156,-0.47742775,-0.02585825,0.105781294,-0.33214664,0.4292555
2337,2025-01,6,2,2018-08,2022-09,2025-06,399.0,399.0,0.0,1.0,1.0,0.0,1,train,0.5252157,-0.32925424,0.10596061,0.15958676,0.33028188,-0.05965512,-0.35418922,-0.2765236,-0.24404994,0.36795753,-0.6275647,0.43984675,-0.10172171,0.25811464,0.82158613,0.46617064,-0.110106975,0.02970839,-0.43523723,-0.11441033,-0.4494793,-0.80311257,-0.4909615,-0.2508073,0.6135665,0.4469121,-0.16774952,-0.41697696,0.037690446,0.1096727,-0.31647605,0.32921916
2338,2025-01,32,3,2018-08,2024-11,2025-06,8023.0,8023.0,0.0,1.0,0.8115942028985508,0.18840579710144925,0,train,-0.12254292,0.85745674,0.47324294,0.23004106,-0.5941794,0.4857053,-0.13325197,0.6344352,0.36220175,-0.056559183,-0.5229545,-0.40488443,0.28727853,0.18507248,-0.5569489,-0.36289555,0.00083880126,-0.26670262,0.15380496,-0.21128488,0.8200636,0.21452892,-0.54356474,0.15127501,-0.8965729,-0.66697896,0.089381814,0.35628772,-0.15275528,-0.07695803,0.3485105,0.19928965
2351,2025-01,4,1,2018-08,2023-03,2025-06,735.0,735.0,0.0,1.0,1.0,0.0,1,test,0.560904,-0.4533412,0.08473067,0.13041478,0.35992974,-0.14148122,-0.30037948,-0.33408824,-0.22795129,0.3907057,-0.6189075,0.4555725,-0.16081142,0.22655517,0.88599956,0.52118224,-0.17620283,0.08078495,-0.44777304,-0.07968052,-0.5678006,-0.8245102,-0.4821384,-0.27567554,0.7051987,0.49335364,-0.19289313,-0.47914502,0.011628935,0.13487601,-0.35858697,0.32088464
2417,2025-01,3,1,2018-09,2021-12,2025-08,1918.0,1918.0,0.0,1.0,1.0,0.0,1,train,0.55970556,-0.5125932,0.08035145,0.12326545,0.33732128,-0.18515882,-0.28574803,-0.35643494,-0.1946243,0.41055846,-0.64256644,0.44341254,-0.18103284,0.23406391,0.9362489,0.55639404,-0.23319048,0.074559346,-0.43153277,-0.04123331,-0.6180368,-0.8659147,-0.5119821,-0.30318862,0.74969757,0.5175965,-0.19267075,-0.5570923,-0.034024,0.14514261,-0.3813005,0.34593838
2422,2025-01,3,6,2018-10,2023-09,2025-01,873.0,873.0,0.0,1.0,1.0,0.0,1,train,0.5657345,-0.4985349,0.07788513,0.11457542,0.3530908,-0.16836388,-0.2975317,-0.3672436,-0.2111853,0.43553406,-0.65228313,0.459531,-0.17823061,0.24659432,0.9267647,0.5563871,-0.19493118,0.08288996,-0.43371943,-0.06220042,-0.6026075,-0.8662595,-0.50658596,-0.3043623,0.76373327,0.51493967,-0.21554397,-0.54894507,-0.017177725,0.16181162,-0.38001174,0.3415085
2432,2025-01,8,1,2018-10,2024-11,2025-03,1465.0,1465.0,0.0,1.0,1.0,0.0,1,train,0.45880848,-0.3541743,0.07004596,0.12780172,0.27308792,-0.07142934,-0.25794473,-0.28868175,-0.14395195,0.35902303,-0.54271066,0.3816779,-0.086519815,0.1764397,0.7455621,0.4314379,-0.1220029,0.028832596,-0.2881097,-0.15116033,-0.42702276,-0.6716654,-0.42027944,-0.21272498,0.5741899,0.44048372,-0.15372749,-0.40024257,0.024230316,0.096147515,-0.299359,0.30515975
2441,2025-01,5,1,2018-10,2022-01,2025-08,627.99,627.99,0.0,1.0,1.0,0.0,1,train,0.5383815,-0.42883,0.08129294,0.13051382,0.34088504,-0.12016477,-0.28812864,-0.3271938,-0.20978096,0.38388717,-0.5992372,0.43939877,-0.14296776,0.21097185,0.85420156,0.49832374,-0.1601055,0.07195328,-0.41167554,-0.1006552,-0.53478694,-0.78962237,-0.46478707,-0.25973618,0.67489994,0.48330408,-0.18345389,-0.45834464,0.018821232,0.12491629,-0.3439208,0.3178041
2469,2025-01,6,1,2018-10,2021-02,2025-01,282.4,282.4,0.0,1.0,1.0,0.0,1,test,0.517886,-0.39838699,0.08012469,0.13247028,0.34182292,-0.10339634,-0.2628442,-0.31588155,-0.20896494,0.3604953,-0.5675505,0.4359046,-0.13310811,0.17107294,0.8017143,0.4626691,-0.1303558,0.067136124,-0.37878224,-0.1302877,-0.50968146,-0.7241688,-0.42700148,-0.22889379,0.63133115,0.48086876,-0.1848254,-0.40255174,0.041051272,0.110635035,-0.3113595,0.2907598
2484,2025-01,13,2,2018-11,2024-08,2025-04,1236.1399999999999,1236.1399999999999,0.0,1.0,1.0,0.0,1,train,0.33748126,-0.23938257,0.06441975,0.10193979,0.19355068,-0.036769126,-0.12492552,-0.23061019,-0.045789994,0.2904401,-0.41482317,0.29576316,-0.034185685,0.024179587,0.4865187,0.29525864,-0.04597783,-0.009941034,-0.05544507,-0.23844892,-0.2680991,-0.37541747,-0.28615505,-0.081228204,0.36850566,0.39699784,-0.16575135,-0.23576297,0.048387907,0.051635347,-0.16273865,0.21740682
2491,2025-01,5,1,2018-11,2024-10,2025-04,1805.0,1805.0,0.0,1.0,1.0,0.0,1,train,0.52788645,-0.45285395,0.07532215,0.121183276,0.308768,-0.13471867,-0.29840454,-0.3317894,-0.17403615,0.4019557,-0.6090207,0.41788754,-0.13325277,0.22860663,0.87525356,0.51661325,-0.19154575,0.052412797,-0.3841511,-0.088362046,-0.52883744,-0.8036592,-0.48426843,-0.27525628,0.69007766,0.47877315,-0.17136887,-0.49944374,-0.00827386,0.1261186,-0.36154744,0.3424511
2497,2025-01,29,8,2018-11,2024-10,2025-01,4570.5,4570.5,0.0,1.0,1.0,0.0,1,train,-0.08523463,0.22980365,0.2221542,0.098488584,-0.2399602,0.12974459,0.25911602,0.19761752,0.44526365,-0.03784284,0.121657446,-0.22985178,0.18225373,-0.40183708,-0.34493756,-0.12184195,-0.12990859,-0.074255064,0.5989396,-0.29115164,0.24329045,0.49999207,0.005095303,0.289462,-0.43494084,-0.05185011,-0.013421008,0.23541546,0.018768728,-0.24693358,0.43433112,-0.043700434
2550,2025-01,15,4,2019-01,2023-12,2025-03,2958.6,2958.6,0.0,1.0,0.75,0.25,0,test,0.28337175,0.019458275,0.13373424,0.1206691,0.006466929,0.12096025,-0.31666097,-0.025011137,0.015993714,0.32758474,-0.44381893,0.1606155,0.096898146,0.25853977,0.3353605,0.23717093,-0.012164224,-0.12811136,-0.031660344,-0.17893791,0.01383682,-0.37248504,-0.4509408,-0.13505909,0.19210733,0.11859058,-0.120863006,-0.26251197,-0.03507524,0.042134933,-0.12718771,0.29399908
2584,2025-01,3,1,2019-01,2024-06,2025-03,357.0,357.0,0.0,1.0,1.0,0.0,1,train,0.58556384,-0.31487277,0.13625595,0.19175085,0.35983613,-0.06441733,-0.47095662,-0.25004637,-0.3263361,0.38720453,-0.736101,0.4758336,-0.12116877,0.39676368,0.91324246,0.5266274,-0.13385783,0.025865074,-0.6000639,-0.03471423,-0.46928933,-0.9912322,-0.59456867,-0.3168488,0.67420185,0.43412128,-0.1642258,-0.4897011,0.008838277,0.13293368,-0.36445373,0.38337252
2614,2025-01,10,2,2019-02,2023-10,2025-02,2428.0,2428.0,0.0,1.0,1.0,0.0,1,train,0.42341644,-0.30998614,0.06598826,0.118171416,0.26522085,-0.046702582,-0.20909122,-0.27009693,-0.13057408,0.32619104,-0.47711873,0.36558887,-0.07679609,0.11493954,0.6456841,0.37703228,-0.08278184,0.029893022,-0.22135794,-0.18308514,-0.38949922,-0.5500684,-0.35217983,-0.16186434,0.50245064,0.42672783,-0.16056219,-0.32083744,0.04569128,0.07812712,-0.24734296,0.25453025
2621,2025-01,4,2,2019-02,2024-07,2025-05,99.0,99.0,0.0,1.0,1.0,0.0,1,test,0.56472147,-0.43905985,0.08704313,0.13763428,0.3796427,-0.1359538,-0.29199424,-0.32869774,-0.24929672,0.37491924,-0.6120773,0.46879435,-0.1669428,0.21262063,0.8716439,0.5077345,-0.15866767,0.09116508,-0.46438146,-0.08845215,-0.57065266,-0.8116807,-0.46788108,-0.26542565,0.6922395,0.4971744,-0.19769782,-0.45015562,0.028011557,0.1323357,-0.34545454,0.30426258
2652,2025-01,4,1,2019-03,2021-08,2025-09,184.0,184.0,0.0,1.0,1.0,0.0,1,train,0.5613531,-0.44327444,0.08913577,0.13500142,0.3716979,-0.13613543,-0.28964093,-0.3324651,-0.24051768,0.38034773,-0.6124906,0.46306556,-0.16420776,0.20598923,0.87119985,0.5089181,-0.1611663,0.08284639,-0.45016563,-0.09085001,-0.5696887,-0.8086064,-0.46864164,-0.2636022,0.6926037,0.50071514,-0.20136611,-0.45521274,0.024478324,0.13052103,-0.3434184,0.30841768
2666,2025-01,3,2,2019-03,2024-12,2025-05,245.0,245.0,0.0,1.0,1.0,0.0,1,test,0.58215845,-0.4689199,0.08706887,0.13275895,0.3927836,-0.15600154,-0.2970136,-0.3377756,-0.25961223,0.38604528,-0.62471986,0.4800806,-0.18656832,0.23025821,0.9014839,0.53094214,-0.17601046,0.10149607,-0.49107188,-0.061707325,-0.6092882,-0.84322405,-0.48464686,-0.28329173,0.7275602,0.50373054,-0.20711987,-0.48205963,0.0133749265,0.14653793,-0.36473396,0.30871746
2673,2025-01,3,1,2019-03,2024-09,2025-04,666.0,666.0,0.0,1.0,1.0,0.0,1,train,0.57319057,-0.35505047,0.12114473,0.17418489,0.34850562,-0.08151683,-0.42125833,-0.2698717,-0.2927956,0.39020628,-0.70685923,0.46399137,-0.13070762,0.36386508,0.9109136,0.5300247,-0.15289918,0.038610082,-0.5512938,-0.04032208,-0.49586993,-0.9573362,-0.57826036,-0.30809775,0.69002616,0.44285613,-0.16281222,-0.5046046,0.0010087434,0.13811603,-0.37444174,0.38141498
2686,2025-01,15,2,2019-04,2024-12,2025-01,2452.9,2452.9,0.0,1.0,1.0,0.0,1,train,0.30937275,-0.1533868,0.077987336,0.08801259,0.16290027,0.03314732,-0.12836227,-0.17342544,-0.039631464,0.26501936,-0.343809,0.27481723,-0.017127179,0.029141868,0.37741283,0.25003892,-0.015366342,-0.003464952,-0.01361209,-0.23441097,-0.21614319,-0.2720023,-0.24143249,-0.050286725,0.28749093,0.32571292,-0.15516418,-0.16989279,0.05174405,0.03968694,-0.12701796,0.16900226
2694,2025-01,17,1,2019-04,2024-11,2025-02,6745.4,6745.4,0.0,1.0,1.0,0.0,1,train,0.24292767,0.0927081,0.15342543,0.08390623,-0.0029624114,0.14841205,-0.17300603,-0.0029537976,0.012905475,0.24723168,-0.39556557,0.1698178,0.06584339,0.116612,0.17880118,0.13965455,0.049165204,-0.08690061,0.05961513,-0.23934971,0.0617354,-0.16605826,-0.3267136,-0.0148459375,0.05968579,0.12549406,-0.1344946,-0.08403964,0.013627384,0.045641042,-0.0628378,0.18323243
2741,2025-01,8,2,2019-07,2024-10,2025-08,613.0,613.0,0.0,1.0,1.0,0.0,1,train,0.46354544,-0.38664198,0.062494062,0.12027648,0.29107592,-0.100121304,-0.22782803,-0.32402992,-0.1387955,0.3702854,-0.5461982,0.39344412,-0.10203985,0.14050166,0.74925315,0.43546847,-0.11906329,0.039146733,-0.26564592,-0.16558331,-0.45183408,-0.6547375,-0.39960307,-0.20595127,0.5938914,0.4762128,-0.17974377,-0.39942366,0.033762366,0.102772705,-0.28824127,0.2906173
2767,2025-01,4,1,2019-05,2023-07,2026-05,175.0,175.0,0.0,1.0,0.0,1.0,0,train,0.5483424,-0.29902938,0.12024724,0.18538265,0.34509373,-0.064455196,-0.3956436,-0.23793626,-0.29218554,0.34069178,-0.69421756,0.46020818,-0.1093412,0.33828014,0.8559717,0.479067,-0.1190859,0.044026908,-0.5346997,-0.08377123,-0.4293558,-0.9051693,-0.555595,-0.27725622,0.6273876,0.42920774,-0.13533817,-0.4258144,0.036161423,0.12621543,-0.35823473,0.35569978
2778,2025-01,11,1,2019-06,2024-10,2025-05,655.0,655.0,0.0,1.0,1.0,0.0,1,train,0.408836,-0.18128538,0.09821225,0.14661239,0.23746365,0.02064474,-0.28508732,-0.18844351,-0.16493139,0.3000803,-0.54022187,0.36316428,-0.03207106,0.19841315,0.60707676,0.3386751,-0.030281477,-0.008289494,-0.26483172,-0.18979539,-0.2674851,-0.5865112,-0.4106788,-0.16276976,0.42967862,0.36227483,-0.12747061,-0.27504677,0.056029864,0.0792237,-0.24549602,0.27593672
2789,2025-01,6,2,2019-06,2024-06,2025-07,1105.5,1075.5,30.0,0.8333333333333334,0.5,0.5,0,train,0.43846834,-0.20272782,0.11239501,0.3072183,0.34530944,-0.024426289,-0.4447909,-0.14640605,-0.2912639,0.18846634,-0.76290554,0.42238778,-0.01153677,0.34076127,0.9208801,0.43153897,-0.117736414,-0.01933682,-0.6217805,-0.14751516,-0.36350518,-1.0355464,-0.6065735,-0.26492876,0.5265364,0.47636533,-0.00011206325,-0.37794125,0.052613556,0.035455488,-0.32932448,0.4088474
2804,2025-01,3,1,2019-06,2023-10,2025-12,397.0,397.0,0.0,1.0,1.0,0.0,1,test,0.5809086,-0.47065789,0.08732554,0.13165848,0.38571516,-0.15598352,-0.30482933,-0.33852997,-0.25334534,0.39298096,-0.63002014,0.47571555,-0.18337446,0.2397245,0.90724003,0.5360255,-0.18066993,0.096566945,-0.48767003,-0.057936624,-0.6059238,-0.85209274,-0.491935,-0.2882103,0.7319757,0.50120807,-0.20553201,-0.49360976,0.0072146636,0.14762205,-0.36870587,0.31591195
2809,2025-01,5,1,2019-07,2024-11,2025-01,2735.55,2735.55,0.0,1.0,1.0,0.0,1,train,0.49025136,-0.45945075,0.069629535,0.1148757,0.24022365,-0.11884676,-0.3082593,-0.32890806,-0.11013352,0.43494958,-0.62151283,0.3793594,-0.11256551,0.2789179,0.89863133,0.5355092,-0.22248323,0.020892102,-0.32972047,-0.06874427,-0.5018294,-0.84209245,-0.5267395,-0.2987606,0.7003799,0.4530831,-0.13931176,-0.5832032,-0.06219908,0.14199579,-0.39066866,0.40091628
2813,2025-01,7,1,2020-09,2024-02,2025-07,2918.0,2918.0,0.0,1.0,1.0,0.0,1,train,0.47205448,-0.42890775,0.06266277,0.10682582,0.24910957,-0.09086181,-0.26111624,-0.3300723,-0.10740975,0.41124082,-0.5501383,0.36889595,-0.09986181,0.19780296,0.81542575,0.48423797,-0.17274529,0.02845734,-0.27817073,-0.114371106,-0.4819882,-0.72320414,-0.45153028,-0.24912977,0.641552,0.4523741,-0.15834202,-0.4974274,-0.02226837,0.11343069,-0.34145916,0.34539127
2819,2025-01,3,1,2019-07,2020-08,2025-07,272.0,272.0,0.0,1.0,1.0,0.0,1,train,0.5834569,-0.41796917,0.10287683,0.1519772,0.3822544,-0.13568589,-0.35423005,-0.30466434,-0.28261897,0.3803748,-0.6668305,0.47805026,-0.16534412,0.28736526,0.90486515,0.5252439,-0.16395459,0.081762046,-0.5363524,-0.054310665,-0.55565274,-0.8948391,-0.52203786,-0.29758227,0.70836383,0.48070258,-0.18865278,-0.4784993,0.012842931,0.14173964,-0.36814272,0.33201894
2871,2025-01,26,15,2019-09,2024-11,2025-01,7664.360000000001,7329.360000000001,335.0,0.9807692307692307,0.870873435251431,0.12912656474856898,0,test,-0.21029516,0.8979253,0.47883335,0.28714126,-0.77422017,0.40998146,-0.037468813,0.78401726,0.4858788,-0.12603606,-0.5735568,-0.58933085,0.3066067,0.082888424,-0.62386215,-0.47921702,-0.093518294,-0.33953393,0.17867623,-0.21539764,1.0132644,0.24312004,-0.64235413,0.21132705,-1.0863464,-0.8083782,0.17141755,0.37898627,-0.27881235,-0.13015857,0.47190002,0.30904594
2872,2025-01,4,1,2019-09,2023-09,2026-03,539.0,539.0,0.0,1.0,1.0,0.0,1,train,0.5593037,-0.42227727,0.09269372,0.14265566,0.36103046,-0.12179214,-0.31412688,-0.31679562,-0.24575192,0.37867486,-0.6296399,0.45983905,-0.15182438,0.24135028,0.8796253,0.51117295,-0.16078532,0.07627213,-0.46695584,-0.08304991,-0.54663783,-0.83831304,-0.4923668,-0.27251154,0.68872887,0.48415762,-0.18365712,-0.46532407,0.020476218,0.13238376,-0.3552044,0.32645
2894,2025-01,40,13,2019-09,2024-11,2025-01,6098.07,6098.07,0.0,1.0,0.9230769230769231,0.07692307692307693,0,train,-0.16097373,0.5516174,0.3674807,0.19912693,-0.37959826,0.3439403,0.1730405,0.38604754,0.45207107,-0.10725471,-0.014828503,-0.3353995,0.24062279,-0.2712588,-0.50183964,-0.24915893,-0.07773457,-0.13490763,0.50689185,-0.28506786,0.50297844,0.5054892,-0.115227334,0.34106606,-0.72371364,-0.28910434,0.08237054,0.4149152,0.0011308454,-0.276919,0.5061307,-0.032705925
2895,2025-01,7,1,2019-09,2024-03,2026-01,282.4,282.4,0.0,1.0,1.0,0.0,1,train,0.49834967,-0.37648305,0.07703809,0.1316028,0.33035392,-0.08959895,-0.25290695,-0.30567527,-0.19731945,0.34936598,-0.549216,0.42442733,-0.12077864,0.15960167,0.76920474,0.44196108,-0.11738082,0.06099831,-0.35116696,-0.14384763,-0.48339495,-0.68865395,-0.40946043,-0.21388176,0.60273635,0.4705181,-0.17775774,-0.3801578,0.04671599,0.10305541,-0.29713365,0.2815455
2920,2025-01,6,2,2019-10,2023-09,2025-07,252.0,252.0,0.0,1.0,1.0,0.0,1,train,0.5217315,-0.3597966,0.09283139,0.14638151,0.33330628,-0.08430584,-0.31236583,-0.29122055,-0.22751859,0.36139205,-0.60540587,0.43598923,-0.11690361,0.22439797,0.81414306,0.46203458,-0.121548936,0.0529521,-0.41813818,-0.12000915,-0.47051376,-0.7742136,-0.46509492,-0.2456977,0.62256676,0.45991236,-0.16949463,-0.41103444,0.037268545,0.11202785,-0.32131743,0.31395274
2964,2025-01,6,4,2020-03,2024-12,2025-01,125.0,125.0,0.0,1.0,1.0,0.0,1,test,0.5208568,-0.39502063,0.08102066,0.13556665,0.3466959,-0.1032424,-0.26841736,-0.31320977,-0.21566421,0.35748357,-0.57305413,0.43980965,-0.13412455,0.17831773,0.8057902,0.46357083,-0.13033791,0.07018167,-0.3908953,-0.12795636,-0.50937384,-0.7334452,-0.43075466,-0.23137301,0.6320886,0.47990584,-0.18245366,-0.40255705,0.04274039,0.11164246,-0.31357953,0.29128376
